Customer ID,Recency,Frequency,Monetary,R Score,F Score,M Score,RFM Score,Customer Segment
13430.0,19,2,679.45,4,2,2,422,Loyal Customer
13431.0,67,8,3316.24,3,4,4,344,VIP Customer
13432.0,571,2,439.1,1,2,2,122,At Risk
13433.0,501,4,658.3199999999999,1,3,2,132,At Risk
13434.0,74,5,1666.8600000000001,3,3,3,333,VIP Customer
13435.0,5,9,4447.33,4,4,4,444,VIP Customer
13436.0,2,1,196.89,4,1,1,411,Recent Customer
13437.0,14,7,3408.06,4,3,4,434,VIP Customer
13438.0,547,1,46.5,1,1,1,111,Regular Customer
13439.0,255,3,986.61,2,2,3,223,At Risk
13440.0,423,7,1295.25,1,3,3,133,At Risk
13441.0,92,2,720.9,3,2,2,322,Loyal Customer
13442.0,667,3,419.87,1,2,2,122,At Risk
13443.0,449,6,1273.16,1,3,3,133,At Risk
13444.0,374,2,619.08,2,2,2,222,At Risk
13445.0,626,1,241.89999999999998,1,1,1,111,Regular Customer
13446.0,430,11,3881.89,1,4,4,144,At Risk
13447.0,23,3,1129.14,4,2,3,423,Loyal Customer
13448.0,17,13,8745.93,4,4,4,444,VIP Customer
13449.0,24,1,291.88,4,1,1,411,Recent Customer
13450.0,27,13,4120.04,3,4,4,344,VIP Customer
13451.0,26,11,7090.06,3,4,4,344,VIP Customer
13452.0,259,3,729.8,2,2,2,222,At Risk
13453.0,166,3,781.6899999999999,2,2,2,222,At Risk
13454.0,641,1,219.87,1,1,1,111,Regular Customer
13455.0,25,6,2212.9900000000002,4,3,3,433,VIP Customer
13456.0,18,6,1766.72,4,3,3,433,VIP Customer
13457.0,689,2,148.22,1,2,1,121,At Risk
13458.0,7,16,11959.27,4,4,4,444,VIP Customer
13459.0,625,2,1160.4099999999999,1,2,3,123,At Risk
13460.0,29,2,183.44,3,2,1,321,Loyal Customer
13461.0,39,6,4160.0,3,3,4,334,VIP Customer
13462.0,253,5,1153.85,2,3,3,233,At Risk
13464.0,58,6,3097.64,3,3,4,334,VIP Customer
13465.0,446,2,931.12,1,2,3,123,At Risk
13466.0,184,5,1013.35,2,3,3,233,At Risk
13467.0,11,2,1071.91,4,2,3,423,Loyal Customer
13468.0,2,72,12793.28,4,4,4,444,VIP Customer
13469.0,653,1,82.4,1,1,1,111,Regular Customer
13470.0,99,2,165.0,2,2,1,221,At Risk
13471.0,1,4,2501.84,4,3,4,434,VIP Customer
13472.0,464,2,592.24,1,2,2,122,At Risk
13473.0,61,8,2657.7599999999998,3,4,4,344,VIP Customer
13474.0,236,3,646.59,2,2,2,222,At Risk
13475.0,191,4,1431.78,2,3,3,233,At Risk
13476.0,179,5,2061.4700000000003,2,3,3,233,At Risk
13477.0,38,11,2819.17,3,4,4,344,VIP Customer
13478.0,469,5,2215.78,1,3,3,133,At Risk
13479.0,201,4,851.37,2,3,2,232,At Risk
13480.0,417,2,627.82,1,2,2,122,At Risk
13481.0,46,11,3830.84,3,4,4,344,VIP Customer
13482.0,232,2,336.09,2,2,1,221,At Risk
13483.0,66,1,140.34,3,1,1,311,Regular Customer
13484.0,241,3,790.72,2,2,2,222,At Risk
13485.0,233,11,3019.2200000000003,2,4,4,244,At Risk
13486.0,78,3,1122.41,3,2,3,323,Loyal Customer
13487.0,58,5,846.87,3,3,2,332,Loyal Customer
13488.0,17,23,14205.96,4,4,4,444,VIP Customer
13489.0,105,4,449.52,2,3,2,232,At Risk
13490.0,654,1,154.25,1,1,1,111,Regular Customer
13491.0,52,27,4467.66,3,4,4,344,VIP Customer
13492.0,136,3,1269.84,2,2,3,223,At Risk
13493.0,275,2,618.63,2,2,2,222,At Risk
13494.0,312,1,316.26000000000005,2,1,1,211,Regular Customer
13495.0,8,10,4863.31,4,4,4,444,VIP Customer
13496.0,11,2,653.33,4,2,2,422,Loyal Customer
13497.0,283,6,1166.83,2,3,3,233,At Risk
13498.0,730,1,327.38,1,1,1,111,Regular Customer
13499.0,18,5,1159.11,4,3,3,433,VIP Customer
13500.0,23,4,1466.3,4,3,3,433,VIP Customer
13501.0,288,3,2885.11,2,2,4,224,At Risk
13502.0,17,5,780.5,4,3,2,432,Loyal Customer
13503.0,71,6,1859.24,3,3,3,333,VIP Customer
13504.0,64,1,295.93,3,1,1,311,Regular Customer
13505.0,73,4,4393.63,3,3,4,334,VIP Customer
13506.0,316,5,1338.08,2,3,3,233,At Risk
13507.0,3,4,2479.16,4,3,4,434,VIP Customer
13508.0,244,2,287.05,2,2,1,221,At Risk
13509.0,9,8,1114.72,4,4,3,443,VIP Customer
13510.0,1,11,4558.29,4,4,4,444,VIP Customer
13511.0,677,1,282.76,1,1,1,111,Regular Customer
13512.0,261,4,713.39,2,3,2,232,At Risk
13513.0,127,3,824.59,2,2,2,222,At Risk
13514.0,74,4,815.9000000000001,3,3,2,332,Loyal Customer
13515.0,73,6,1265.82,3,3,3,333,VIP Customer
13516.0,21,4,1685.26,4,3,3,433,VIP Customer
13517.0,60,3,2128.42,3,2,3,323,Loyal Customer
13518.0,86,1,627.16,3,1,2,312,Regular Customer
13519.0,78,2,343.21,3,2,2,322,Loyal Customer
13520.0,59,11,6606.0,3,4,4,344,VIP Customer
13521.0,1,3,1071.73,4,2,3,423,Loyal Customer
13522.0,30,1,125.80000000000001,3,1,1,311,Regular Customer
13523.0,33,6,4534.57,3,3,4,334,VIP Customer
13524.0,41,5,680.1800000000001,3,3,2,332,Loyal Customer
13525.0,15,2,628.78,4,2,2,422,Loyal Customer
13526.0,738,2,1182.0,1,2,3,123,At Risk
13527.0,34,12,4541.29,3,4,4,344,VIP Customer
13529.0,79,2,307.76,3,2,1,321,Loyal Customer
13530.0,634,1,402.97999999999996,1,1,2,112,Regular Customer
13531.0,205,6,1433.07,2,3,3,233,At Risk
13532.0,34,1,210.31,3,1,1,311,Regular Customer
13533.0,183,3,269.09,2,2,1,221,At Risk
13534.0,2,35,7720.9,4,4,4,444,VIP Customer
13535.0,403,1,89.5,1,1,1,111,Regular Customer
13536.0,1,7,3444.39,4,3,4,434,VIP Customer
13537.0,426,2,717.85,1,2,2,122,At Risk
13538.0,43,12,3103.13,3,4,4,344,VIP Customer
13539.0,86,7,1569.3600000000001,3,3,3,333,VIP Customer
13540.0,467,3,632.39,1,2,2,122,At Risk
13541.0,427,2,785.25,1,2,2,122,At Risk
13542.0,377,17,3959.4900000000002,2,4,4,244,At Risk
13543.0,634,2,1439.6100000000001,1,2,3,123,At Risk
13544.0,40,6,790.2,3,3,2,332,Loyal Customer
13545.0,391,2,364.93,1,2,2,122,At Risk
13546.0,12,5,1086.24,4,3,3,433,VIP Customer
13547.0,408,1,167.08,1,1,1,111,Regular Customer
13548.0,96,3,901.44,2,2,3,223,At Risk
13549.0,26,8,1005.8,3,4,3,343,VIP Customer
13550.0,383,1,342.55,1,1,2,112,Regular Customer
13551.0,319,2,244.2,2,2,1,221,At Risk
13552.0,66,22,6948.92,3,4,4,344,VIP Customer
13553.0,675,1,499.6,1,1,2,112,Regular Customer
13554.0,380,7,1629.35,2,3,3,233,At Risk
13555.0,74,13,8891.84,3,4,4,344,VIP Customer
13556.0,429,2,200.82,1,2,1,121,At Risk
13557.0,28,13,3032.26,3,4,4,344,VIP Customer
13558.0,6,4,594.52,4,3,2,432,Loyal Customer
13559.0,513,2,990.0,1,2,3,123,At Risk
13560.0,7,1,171.42000000000002,4,1,1,411,Recent Customer
13561.0,216,11,1803.4,2,4,3,243,At Risk
13562.0,82,8,4838.18,3,4,4,344,VIP Customer
13563.0,84,2,777.53,3,2,2,322,Loyal Customer
13564.0,144,37,16498.97,2,4,4,244,At Risk
13565.0,19,3,414.8,4,2,2,422,Loyal Customer
13566.0,41,5,1688.6,3,3,3,333,VIP Customer
13567.0,428,4,1079.29,1,3,3,133,At Risk
13568.0,173,1,187.05,2,1,1,211,Regular Customer
13569.0,17,4,726.54,4,3,2,432,Loyal Customer
13570.0,243,1,239.49,2,1,1,211,Regular Customer
13571.0,13,26,4537.26,4,4,4,444,VIP Customer
13572.0,206,1,1384.25,2,1,3,213,Regular Customer
13573.0,50,6,904.52,3,3,3,333,VIP Customer
13574.0,411,1,404.45,1,1,2,112,Regular Customer
13575.0,23,5,732.0699999999999,4,3,2,432,Loyal Customer
13576.0,10,28,11202.59,4,4,4,444,VIP Customer
13577.0,25,11,3489.28,4,4,4,444,VIP Customer
13578.0,409,1,147.66,1,1,1,111,Regular Customer
13579.0,15,5,1374.34,4,3,3,433,VIP Customer
13580.0,406,1,107.75,1,1,1,111,Regular Customer
13581.0,309,2,280.53000000000003,2,2,1,221,At Risk
13582.0,390,2,241.68,1,2,1,121,At Risk
13583.0,156,2,1445.031,2,2,3,223,At Risk
13584.0,307,3,385.7,2,2,2,222,At Risk
13585.0,531,3,684.54,1,2,2,122,At Risk
13586.0,541,1,127.28,1,1,1,111,Regular Customer
13587.0,64,4,1673.5,3,3,3,333,VIP Customer
13588.0,16,9,2478.95,4,4,4,444,VIP Customer
13589.0,15,6,1120.74,4,3,3,433,VIP Customer
13590.0,11,18,6336.04,4,4,4,444,VIP Customer
13591.0,65,7,2093.94,3,3,3,333,VIP Customer
13592.0,36,4,247.95999999999998,3,3,1,331,Loyal Customer
13593.0,108,14,5493.29,2,4,4,244,At Risk
13594.0,53,2,533.32,3,2,2,322,Loyal Customer
13595.0,517,3,784.48,1,2,2,122,At Risk
13596.0,6,2,664.11,4,2,2,422,Loyal Customer
13597.0,400,2,396.71,1,2,2,122,At Risk
13598.0,47,5,761.96,3,3,2,332,Loyal Customer
13599.0,1,33,9811.04,4,4,4,444,VIP Customer
13600.0,312,2,518.42,2,2,2,222,At Risk
13601.0,45,4,1159.99,3,3,3,333,VIP Customer
13602.0,65,4,1025.17,3,3,3,333,VIP Customer
13603.0,26,1,164.34,3,1,1,311,Regular Customer
13604.0,659,1,717.62,1,1,2,112,Regular Customer
13605.0,387,2,522.67,1,2,2,122,At Risk
13606.0,29,3,276.75,3,2,1,321,Loyal Customer
13607.0,40,2,1075.81,3,2,3,323,Loyal Customer
13608.0,541,1,232.05,1,1,1,111,Regular Customer
13609.0,593,1,167.35,1,1,1,111,Regular Customer
13610.0,12,14,2103.71,4,4,3,443,VIP Customer
13611.0,89,10,3297.9300000000003,3,4,4,344,VIP Customer
13612.0,633,1,818.29,1,1,2,112,Regular Customer
13613.0,453,5,1039.8500000000001,1,3,3,133,At Risk
13614.0,24,6,2332.74,4,3,4,434,VIP Customer
13615.0,319,8,6272.53,2,4,4,244,At Risk
13616.0,568,2,283.85,1,2,1,121,At Risk
13617.0,40,8,1278.75,3,4,3,343,VIP Customer
13618.0,174,1,177.34,2,1,1,211,Regular Customer
13619.0,545,2,224.94,1,2,1,121,At Risk
13620.0,528,1,112.34,1,1,1,111,Regular Customer
13621.0,117,1,213.85,2,1,1,211,Regular Customer
13622.0,696,1,658.95,1,1,2,112,Regular Customer
13623.0,31,10,2533.06,3,4,4,344,VIP Customer
13624.0,388,1,462.08,1,1,2,112,Regular Customer
13625.0,597,1,301.26,1,1,1,111,Regular Customer
13626.0,253,2,707.04,2,2,2,222,At Risk
13627.0,59,7,2245.9,3,3,3,333,VIP Customer
13628.0,676,1,310.14,1,1,1,111,Regular Customer
13629.0,23,19,13370.86,4,4,4,444,VIP Customer
13630.0,5,7,2031.78,4,3,3,433,VIP Customer
13631.0,100,11,3070.42,2,4,4,244,At Risk
13632.0,25,8,3645.81,4,4,4,444,VIP Customer
13634.0,33,16,5033.77,3,4,4,344,VIP Customer
13635.0,68,4,2999.16,3,3,4,334,VIP Customer
13636.0,37,5,949.12,3,3,3,333,VIP Customer
13637.0,52,3,804.3,3,2,2,322,Loyal Customer
13638.0,16,1,122.64,4,1,1,411,Recent Customer
13639.0,74,2,1346.27,3,2,3,323,Loyal Customer
13640.0,611,1,405.0,1,1,2,112,Regular Customer
13641.0,641,5,1016.47,1,3,3,133,At Risk
13642.0,216,4,472.2,2,3,2,232,At Risk
13643.0,31,10,2156.77,3,4,3,343,VIP Customer
13644.0,16,4,2624.26,4,3,4,434,VIP Customer
13645.0,120,1,252.1,2,1,1,211,Regular Customer
13646.0,400,2,326.25,1,2,1,121,At Risk
13647.0,10,8,3041.68,4,4,4,444,VIP Customer
13648.0,400,8,1764.02,1,4,3,143,At Risk
13649.0,257,6,1453.68,2,3,3,233,At Risk
13650.0,17,10,3288.0,4,4,4,444,VIP Customer
13651.0,35,3,226.85,3,2,1,321,Loyal Customer
13652.0,46,5,2262.05,3,3,4,334,VIP Customer
13653.0,488,1,152.2,1,1,1,111,Regular Customer
13654.0,43,11,6308.0,3,4,4,344,VIP Customer
13655.0,114,6,2280.51,2,3,4,234,At Risk
13656.0,165,4,1078.85,2,3,3,233,At Risk
13657.0,11,2,382.14,4,2,2,422,Loyal Customer
13658.0,10,9,6025.5,4,4,4,444,VIP Customer
13659.0,206,12,4884.68,2,4,4,244,At Risk
13660.0,400,1,306.64,1,1,1,111,Regular Customer
13661.0,603,1,325.24,1,1,1,111,Regular Customer
13662.0,86,11,2233.61,3,4,3,343,VIP Customer
13663.0,179,5,2047.51,2,3,3,233,At Risk
13665.0,386,3,1711.6599999999999,1,2,3,123,At Risk
13666.0,60,5,127.89999999999999,3,3,1,331,Loyal Customer
13667.0,149,1,299.05,2,1,1,211,Regular Customer
13668.0,3,35,12948.48,4,4,4,444,VIP Customer
13669.0,51,3,413.55,3,2,2,322,Loyal Customer
13670.0,75,1,349.7,3,1,2,312,Regular Customer
13671.0,395,1,172.6,1,1,1,111,Regular Customer
13672.0,301,3,419.92,2,2,2,222,At Risk
13673.0,19,2,387.44,4,2,2,422,Loyal Customer
13674.0,433,1,240.68,1,1,1,111,Regular Customer
13675.0,151,2,486.82000000000005,2,2,2,222,At Risk
13676.0,539,2,243.9,1,2,1,121,At Risk
13677.0,405,2,551.24,1,2,2,122,At Risk
13678.0,152,1,232.6,2,1,1,211,Regular Customer
13679.0,494,3,281.26,1,2,1,121,At Risk
13680.0,1,12,11419.67,4,4,4,444,VIP Customer
13681.0,18,4,827.83,4,3,2,432,Loyal Customer
13682.0,187,1,59.5,2,1,1,211,Regular Customer
13683.0,458,1,258.6,1,1,1,111,Regular Customer
13684.0,286,4,594.88,2,3,2,232,At Risk
13685.0,3,7,3119.44,4,3,4,434,VIP Customer
13686.0,183,3,409.04,2,2,2,222,At Risk
13687.0,438,1,11880.84,1,1,4,114,Regular Customer
13688.0,635,1,375.5,1,1,2,112,Regular Customer
13689.0,63,2,1259.5,3,2,3,323,Loyal Customer
13690.0,59,1,172.25,3,1,1,311,Regular Customer
13691.0,396,1,212.78,1,1,1,111,Regular Customer
13692.0,25,5,3114.4,4,3,4,434,VIP Customer
13693.0,374,9,2011.82,2,4,3,243,At Risk
13694.0,4,143,195640.69,4,4,4,444,VIP Customer
13695.0,31,16,2770.73,3,4,4,344,VIP Customer
13696.0,422,3,2020.4,1,2,3,123,At Risk
13697.0,39,1,151.29999999999998,3,1,1,311,Regular Customer
13698.0,597,2,451.73,1,2,2,122,At Risk
13699.0,155,2,764.15,2,2,2,222,At Risk
13700.0,26,13,2596.9700000000003,3,4,4,344,VIP Customer
13701.0,447,1,161.0,1,1,1,111,Regular Customer
13702.0,446,1,135.18,1,1,1,111,Regular Customer
13703.0,318,2,425.56,2,2,2,222,At Risk
13704.0,5,9,2308.06,4,4,4,444,VIP Customer
13705.0,8,7,1717.19,4,3,3,433,VIP Customer
13706.0,303,2,631.17,2,2,2,222,At Risk
13707.0,267,5,3365.86,2,3,4,234,At Risk
13708.0,271,1,285.33,2,1,1,211,Regular Customer
13709.0,4,18,7571.35,4,4,4,444,VIP Customer
13710.0,32,3,509.52,3,2,2,322,Loyal Customer
13711.0,219,9,1792.26,2,4,3,243,At Risk
13712.0,247,2,766.42,2,2,2,222,At Risk
13713.0,408,3,740.76,1,2,2,122,At Risk
13714.0,465,1,161.35,1,1,1,111,Regular Customer
13715.0,281,17,8153.04,2,4,4,244,At Risk
13716.0,269,1,138.28,2,1,1,211,Regular Customer
13717.0,32,8,1763.3,3,4,3,343,VIP Customer
13718.0,246,2,306.55,2,2,1,221,At Risk
13719.0,15,11,2783.08,4,4,4,444,VIP Customer
13720.0,117,4,799.9,2,3,2,232,At Risk
13721.0,36,2,741.54,3,2,2,322,Loyal Customer
13722.0,132,10,5635.41,2,4,4,244,At Risk
13723.0,217,6,1194.08,2,3,3,233,At Risk
13724.0,637,1,213.01,1,1,1,111,Regular Customer
13725.0,50,8,1980.56,3,4,3,343,VIP Customer
13726.0,39,2,1079.6599999999999,3,2,3,323,Loyal Customer
13727.0,29,8,1074.15,3,4,3,343,VIP Customer
13728.0,37,16,2855.17,3,4,4,344,VIP Customer
13729.0,436,3,724.73,1,2,2,122,At Risk
13730.0,136,2,752.6,2,2,2,222,At Risk
13731.0,219,2,610.59,2,2,2,222,At Risk
13732.0,28,1,491.86,3,1,2,312,Regular Customer
13733.0,411,2,487.03000000000003,1,2,2,122,At Risk
13734.0,509,4,6695.6900000000005,1,3,4,134,At Risk
13735.0,25,13,9762.77,4,4,4,444,VIP Customer
13736.0,5,7,2752.47,4,3,4,434,VIP Customer
13737.0,200,1,339.59999999999997,2,1,1,211,Regular Customer
13738.0,396,1,434.78000000000003,1,1,2,112,Regular Customer
13739.0,18,2,292.2,4,2,1,421,Loyal Customer
13740.0,241,5,1582.77,2,3,3,233,At Risk
13741.0,72,3,668.4300000000001,3,2,2,322,Loyal Customer
13742.0,17,12,3107.87,4,4,4,444,VIP Customer
13743.0,3,7,1341.6,4,3,3,433,VIP Customer
13744.0,95,2,1080.52,3,2,3,323,Loyal Customer
13745.0,162,2,777.36,2,2,2,222,At Risk
13746.0,414,1,176.69,1,1,1,111,Regular Customer
13747.0,374,2,169.79999999999998,2,2,1,221,At Risk
13748.0,96,9,2064.35,2,4,3,243,At Risk
13750.0,54,11,3602.1800000000003,3,4,4,344,VIP Customer
13751.0,288,1,296.25,2,1,1,211,Regular Customer
13752.0,124,7,1579.8300000000002,2,3,3,233,At Risk
13753.0,288,4,2094.57,2,3,3,233,At Risk
13754.0,152,3,447.05,2,2,2,222,At Risk
13755.0,4,9,2108.06,4,4,3,443,VIP Customer
13756.0,2,23,8655.95,4,4,4,444,VIP Customer
13757.0,675,1,195.55,1,1,1,111,Regular Customer
13758.0,12,15,8698.13,4,4,4,444,VIP Customer
13759.0,33,2,659.4100000000001,3,2,2,322,Loyal Customer
13760.0,54,5,1363.6399999999999,3,3,3,333,VIP Customer
13761.0,50,6,1952.17,3,3,3,333,VIP Customer
13762.0,219,5,2472.48,2,3,4,234,At Risk
13763.0,63,3,5217.4400000000005,3,2,4,324,Loyal Customer
13764.0,71,6,2919.62,3,3,4,334,VIP Customer
13765.0,653,1,352.821,1,1,2,112,Regular Customer
13766.0,495,1,190.35,1,1,1,111,Regular Customer
13767.0,2,73,33903.57,4,4,4,444,VIP Customer
13768.0,727,2,875.97,1,2,3,123,At Risk
13769.0,2,20,5478.12,4,4,4,444,VIP Customer
13770.0,422,4,785.37,1,3,2,132,At Risk
13771.0,64,9,5728.82,3,4,4,344,VIP Customer
13772.0,34,8,3100.02,3,4,4,344,VIP Customer
13773.0,397,2,301.54,1,2,1,121,At Risk
13774.0,82,1,345.0,3,1,2,312,Regular Customer
13775.0,591,1,1049.66,1,1,3,113,Regular Customer
13776.0,428,2,623.98,1,2,2,122,At Risk
13777.0,1,61,49638.26,4,4,4,444,VIP Customer
13778.0,103,4,1124.49,2,3,3,233,At Risk
13779.0,516,1,161.13,1,1,1,111,Regular Customer
13780.0,7,3,732.07,4,2,2,422,Loyal Customer
13781.0,251,3,778.83,2,2,2,222,At Risk
13782.0,13,13,1786.08,4,4,3,443,VIP Customer
13783.0,488,4,1542.09,1,3,3,133,At Risk
13784.0,10,14,2910.23,4,4,4,444,VIP Customer
13785.0,429,4,542.49,1,3,2,132,At Risk
13786.0,367,6,3127.99,2,3,4,234,At Risk
13787.0,76,6,1222.5,3,3,3,333,VIP Customer
13788.0,505,1,3.75,1,1,1,111,Regular Customer
13789.0,388,1,239.45999999999998,1,1,1,111,Regular Customer
13790.0,4,1,348.8,4,1,2,412,Recent Customer
13791.0,128,2,1516.0,2,2,3,223,At Risk
13792.0,66,3,383.95,3,2,2,322,Loyal Customer
13793.0,647,1,96.0,1,1,1,111,Regular Customer
13794.0,547,1,126.03,1,1,1,111,Regular Customer
13795.0,388,4,836.3,1,3,2,132,At Risk
13796.0,499,1,289.7,1,1,1,111,Regular Customer
13797.0,437,3,1179.45,1,2,3,123,At Risk
13798.0,1,110,75428.87,4,4,4,444,VIP Customer
13799.0,117,9,2803.57,2,4,4,244,At Risk
13800.0,310,3,1679.56,2,2,3,223,At Risk
13801.0,67,1,324.8,3,1,1,311,Regular Customer
13802.0,139,19,26259.11,2,4,4,244,At Risk
13803.0,255,3,1338.91,2,2,3,223,At Risk
13804.0,31,9,3161.12,3,4,4,344,VIP Customer
13805.0,52,2,924.6,3,2,3,323,Loyal Customer
13806.0,64,1,256.38,3,1,1,311,Regular Customer
13807.0,367,3,422.2,2,2,2,222,At Risk
13808.0,6,5,1747.66,4,3,3,433,VIP Customer
13809.0,305,3,679.7,2,2,2,222,At Risk
13810.0,29,3,1499.01,3,2,3,323,Loyal Customer
13811.0,184,3,814.5,2,2,2,222,At Risk
13812.0,42,3,539.0,3,2,2,322,Loyal Customer
13813.0,40,8,2765.47,3,4,4,344,VIP Customer
13814.0,92,3,2257.32,3,2,4,324,Loyal Customer
13815.0,22,8,7475.74,4,4,4,444,VIP Customer
13816.0,24,2,571.6700000000001,4,2,2,422,Loyal Customer
13817.0,29,2,382.98,3,2,2,322,Loyal Customer
13818.0,430,1,61.28,1,1,1,111,Regular Customer
13819.0,302,6,2642.35,2,3,4,234,At Risk
13820.0,418,3,652.75,1,2,2,122,At Risk
13821.0,145,6,1379.08,2,3,3,233,At Risk
13822.0,6,2,632.0,4,2,2,422,Loyal Customer
13823.0,19,7,3403.4500000000003,4,3,4,434,VIP Customer
13824.0,33,12,3314.76,3,4,4,344,VIP Customer
13825.0,622,2,255.59,1,2,1,121,At Risk
13826.0,176,1,189.5,2,1,1,211,Regular Customer
13827.0,58,3,409.8,3,2,2,322,Loyal Customer
13828.0,22,1,209.49,4,1,1,411,Recent Customer
13829.0,421,1,102.0,1,1,1,111,Regular Customer
13830.0,582,1,156.85000000000002,1,1,1,111,Regular Customer
13831.0,16,18,6585.54,4,4,4,444,VIP Customer
13832.0,19,2,609.89,4,2,2,422,Loyal Customer
13833.0,159,2,700.41,2,2,2,222,At Risk
13834.0,577,2,324.19,1,2,1,121,At Risk
13835.0,25,7,1095.27,4,3,3,433,VIP Customer
13836.0,399,2,620.37,1,2,2,122,At Risk
13837.0,212,2,266.59000000000003,2,2,1,221,At Risk
13838.0,6,10,1690.07,4,4,3,443,VIP Customer
13839.0,486,1,139.95000000000002,1,1,1,111,Regular Customer
13840.0,416,1,651.4,1,1,2,112,Regular Customer
13841.0,253,1,85.0,2,1,1,211,Regular Customer
13842.0,59,18,5319.34,3,4,4,344,VIP Customer
13843.0,381,1,319.75,1,1,1,111,Regular Customer
13844.0,11,1,361.62,4,1,2,412,Recent Customer
13845.0,65,1,312.98,3,1,1,311,Regular Customer
13846.0,25,4,1307.79,4,3,3,433,VIP Customer
13847.0,720,1,310.72,1,1,1,111,Regular Customer
13848.0,92,8,3015.0,3,4,4,344,VIP Customer
13849.0,52,5,3469.3,3,3,4,334,VIP Customer
13850.0,129,1,1595.48,2,1,3,213,Regular Customer
13851.0,96,8,4606.46,2,4,4,244,At Risk
13852.0,611,1,187.35000000000002,1,1,1,111,Regular Customer
13853.0,57,1,1090.14,3,1,3,313,Regular Customer
13854.0,9,39,11944.56,4,4,4,444,VIP Customer
13855.0,501,4,1310.3400000000001,1,3,3,133,At Risk
13856.0,169,11,1142.03,2,4,3,243,At Risk
13857.0,393,6,1001.01,1,3,3,133,At Risk
13858.0,57,1,216.17,3,1,1,311,Regular Customer
13859.0,326,2,515.86,2,2,2,222,At Risk
13860.0,1,5,1245.9,4,3,3,433,VIP Customer
13861.0,429,2,273.26,1,2,1,121,At Risk
13862.0,18,9,2556.09,4,4,4,444,VIP Customer
13863.0,248,4,1239.55,2,3,3,233,At Risk
13864.0,387,1,662.4000000000001,1,1,2,112,Regular Customer
13865.0,58,4,501.56,3,3,2,332,Loyal Customer
13866.0,74,1,145.67000000000002,3,1,1,311,Regular Customer
13867.0,31,3,1005.09,3,2,3,323,Loyal Customer
13868.0,7,2,3192.54,4,2,4,424,Loyal Customer
13869.0,123,10,7996.87,2,4,4,244,At Risk
13870.0,2,15,5712.08,4,4,4,444,VIP Customer
13871.0,23,17,7885.85,4,4,4,444,VIP Customer
13872.0,527,3,919.57,1,2,3,123,At Risk
13873.0,120,8,1038.92,2,4,3,243,At Risk
13874.0,358,7,2049.15,2,3,3,233,At Risk
13875.0,54,14,4814.37,3,4,4,344,VIP Customer
13876.0,64,1,122.7,3,1,1,311,Regular Customer
13877.0,86,3,449.68,3,2,2,322,Loyal Customer
13878.0,55,4,2416.9,3,3,4,334,VIP Customer
13879.0,646,1,395.5,1,1,2,112,Regular Customer
13880.0,21,17,4293.86,4,4,4,444,VIP Customer
13881.0,4,43,45179.1,4,4,4,444,VIP Customer
13882.0,3,5,1191.13,4,3,3,433,VIP Customer
13883.0,11,15,6560.02,4,4,4,444,VIP Customer
13884.0,7,10,1825.03,4,4,3,443,VIP Customer
13885.0,189,2,506.8,2,2,2,222,At Risk
13886.0,71,1,243.56,3,1,1,311,Regular Customer
13887.0,204,1,349.55,2,1,2,212,Regular Customer
13888.0,120,7,2001.59,2,4,3,243,At Risk
13889.0,93,6,1991.23,3,3,3,333,VIP Customer
13890.0,1,14,2927.38,4,4,4,444,VIP Customer
13891.0,378,3,859.21,2,2,2,222,At Risk
13892.0,27,6,1267.6499999999999,3,3,3,333,VIP Customer
13893.0,298,1,821.1,2,1,2,212,Regular Customer
13894.0,24,3,564.62,4,2,2,422,Loyal Customer
13895.0,28,6,4008.52,3,3,4,334,VIP Customer
13896.0,626,1,388.55,1,1,2,112,Regular Customer
13897.0,50,3,1160.72,3,2,3,323,Loyal Customer
13898.0,326,2,686.4,2,2,2,222,At Risk
13899.0,16,2,388.52,4,2,2,422,Loyal Customer
13900.0,183,6,1610.59,2,3,3,233,At Risk
13901.0,72,15,5676.34,3,4,4,344,VIP Customer
13902.0,632,5,34095.26,1,3,4,134,At Risk
13903.0,400,1,165.45000000000002,1,1,1,111,Regular Customer
13904.0,37,2,332.64,3,2,1,321,Loyal Customer
13905.0,733,1,312.65,1,1,1,111,Regular Customer
13906.0,409,1,42.0,1,1,1,111,Regular Customer
13907.0,692,1,136.8,1,1,1,111,Regular Customer
13908.0,80,4,2369.55,3,3,4,334,VIP Customer
13909.0,423,2,282.85,1,2,1,121,At Risk
13911.0,57,20,4234.99,3,4,4,344,VIP Customer
13912.0,424,1,124.95,1,1,1,111,Regular Customer
13913.0,507,1,42.22,1,1,1,111,Regular Customer
13914.0,12,2,626.45,4,2,2,422,Loyal Customer
13915.0,394,1,70.80000000000001,1,1,1,111,Regular Customer
13916.0,464,4,1275.81,1,3,3,133,At Risk
13917.0,50,2,272.04,3,2,1,321,Loyal Customer
13918.0,50,2,1212.8400000000001,3,2,3,323,Loyal Customer
13919.0,59,4,1360.68,3,3,3,333,VIP Customer
13920.0,432,4,1774.68,1,3,3,133,At Risk
13921.0,402,4,730.7,1,3,2,132,At Risk
13922.0,352,3,865.2,2,2,2,222,At Risk
13923.0,54,1,351.13,3,1,2,312,Regular Customer
13924.0,2,6,1838.8500000000001,4,3,3,433,VIP Customer
13925.0,93,4,678.25,3,3,2,332,Loyal Customer
13926.0,23,1,223.85000000000002,4,1,1,411,Recent Customer
