Customer ID,Recency,Frequency,Monetary,R Score,F Score,M Score,RFM Score,Customer Segment
13330.0,93,6,2806.18,3,4,4,344,Loyal Customer
13331.0,402,1,262.4,2,1,2,212,Regular Customer
13332.0,15,1,350.9,5,1,2,512,Recent Customer
13333.0,412,3,1015.74,2,3,3,233,At Risk
13334.0,83,6,6257.0,3,4,5,345,Loyal Customer
13335.0,541,1,-955.06,1,1,1,111,Regular Customer
13336.0,78,1,795.12,3,1,3,313,Regular Customer
13337.0,519,2,1548.55,1,2,4,124,Regular Customer
13338.0,155,10,2223.62,3,4,4,344,Loyal Customer
13339.0,201,1,860.12,2,1,3,213,Regular Customer
13340.0,46,12,22100.56,4,5,5,455,VIP Customer
13341.0,261,1,775.85,2,1,3,213,Regular Customer
13342.0,583,1,-14.100000000000001,1,1,1,111,Regular Customer
13343.0,173,2,303.93,3,2,2,322,Regular Customer
13344.0,68,3,2543.72,3,3,4,334,Regular Customer
13345.0,277,2,377.6,2,2,2,222,Regular Customer
13346.0,463,6,299.4,1,4,2,142,At Risk
13347.0,71,1,341.36,3,1,2,312,Regular Customer
13348.0,65,1,233.76,3,1,1,311,Regular Customer
13349.0,11,1,247.32,5,1,1,511,Recent Customer
13350.0,17,3,910.72,5,3,3,533,Regular Customer
13351.0,67,1,373.94,3,1,2,312,Regular Customer
13352.0,8,2,389.28,5,2,2,522,Recent Customer
13353.0,389,1,-28.849999999999998,2,1,1,211,Regular Customer
13354.0,72,1,743.53,3,1,3,313,Regular Customer
13355.0,123,1,674.7,3,1,3,313,Regular Customer
13356.0,81,1,768.24,3,1,3,313,Regular Customer
13357.0,258,5,3838.36,2,3,5,235,At Risk
13358.0,269,1,439.03,2,1,2,212,Regular Customer
13359.0,60,4,1001.96,3,3,3,333,Regular Customer
13360.0,429,7,1464.1,1,4,4,144,At Risk
13361.0,473,2,1450.5,1,2,4,124,Regular Customer
13362.0,4,10,5357.57,5,4,5,545,VIP Customer
13363.0,18,3,1723.86,5,3,4,534,Regular Customer
13364.0,67,2,0.0,3,2,1,321,Regular Customer
13365.0,9,4,2164.32,5,3,4,534,Regular Customer
13366.0,51,1,56.160000000000004,4,1,1,411,Recent Customer
13367.0,432,1,510.20000000000005,1,1,2,112,Regular Customer
13368.0,257,5,1086.1,2,3,3,233,At Risk
13369.0,355,2,572.03,2,2,2,222,Regular Customer
13370.0,367,2,1442.64,2,2,4,224,Regular Customer
13371.0,499,4,2271.46,1,3,4,134,At Risk
13372.0,90,1,378.64,3,1,2,312,Regular Customer
13373.0,61,6,7587.1900000000005,3,4,5,345,Loyal Customer
13374.0,415,2,422.8,1,2,2,122,Regular Customer
13375.0,82,3,1786.48,3,3,4,334,Regular Customer
13376.0,100,3,1019.76,3,3,3,333,Regular Customer
13377.0,397,4,1495.43,2,3,4,234,At Risk
13378.0,423,1,-756.4,1,1,1,111,Regular Customer
13379.0,27,3,572.56,4,3,2,432,Regular Customer
13380.0,433,1,62.4,1,1,1,111,Regular Customer
13381.0,22,15,8185.02,4,5,5,455,VIP Customer
13382.0,281,5,1387.58,2,3,4,234,At Risk
13383.0,544,1,305.28000000000003,1,1,2,112,Regular Customer
13384.0,31,15,6635.09,4,5,5,455,VIP Customer
13385.0,330,1,534.57,2,1,2,212,Regular Customer
13386.0,415,2,835.46,1,2,3,123,Regular Customer
13387.0,418,1,189.44,1,1,1,111,Regular Customer
13388.0,122,4,1135.7,3,3,3,333,Regular Customer
13389.0,12,3,797.96,5,3,3,533,Regular Customer
13390.0,75,1,544.08,3,1,2,312,Regular Customer
13391.0,204,1,59.8,2,1,1,211,Regular Customer
13392.0,678,1,91.14,1,1,1,111,Regular Customer
13393.0,584,6,1105.85,1,4,3,143,At Risk
13394.0,2,24,6323.88,5,5,5,555,VIP Customer
13395.0,186,3,1180.23,3,3,3,333,Regular Customer
13396.0,22,4,1325.29,4,3,4,434,Regular Customer
13397.0,73,13,3094.11,3,5,5,355,Loyal Customer
13398.0,193,2,670.34,2,2,3,223,Regular Customer
13399.0,465,3,275.4,1,3,2,132,At Risk
13400.0,575,2,300.93,1,2,2,122,Regular Customer
13401.0,625,1,-1834.14,1,1,1,111,Regular Customer
13402.0,128,4,1535.13,3,3,4,334,Regular Customer
13403.0,18,3,229.5,5,3,1,531,Regular Customer
13404.0,2,2,252.49,5,2,1,521,Recent Customer
13405.0,75,9,1196.561,3,4,4,344,Loyal Customer
13406.0,428,3,557.22,1,3,2,132,At Risk
13407.0,579,6,2111.89,1,4,4,144,At Risk
13408.0,2,135,50852.852,5,5,5,555,VIP Customer
13409.0,625,1,-525.65,1,1,1,111,Regular Customer
13410.0,9,12,2172.51,5,5,4,554,VIP Customer
13411.0,108,1,213.55,3,1,1,311,Regular Customer
13412.0,621,1,487.34999999999997,1,1,2,112,Regular Customer
13413.0,640,8,345.8,1,4,2,142,At Risk
13414.0,134,7,2482.24,3,4,4,344,Loyal Customer
13415.0,473,5,681.92,1,3,3,133,At Risk
13416.0,44,3,940.8000000000001,4,3,3,433,Regular Customer
13417.0,5,7,1593.89,5,4,4,544,VIP Customer
13418.0,12,37,11916.16,5,5,5,555,VIP Customer
13419.0,64,1,221.06,3,1,1,311,Regular Customer
13420.0,135,4,140.35,3,3,1,331,Regular Customer
13421.0,41,11,4088.82,4,5,5,455,VIP Customer
13422.0,52,2,2601.55,4,2,4,424,Recent Customer
13423.0,429,1,217.03,1,1,1,111,Regular Customer
13424.0,445,2,557.92,1,2,2,122,Regular Customer
13425.0,109,8,3375.9300000000003,3,4,5,345,Loyal Customer
13426.0,1,24,8076.76,5,5,5,555,VIP Customer
13427.0,20,6,1006.53,4,4,3,443,Loyal Customer
13428.0,11,3,499.98,5,3,2,532,Regular Customer
13429.0,11,4,1006.8,5,3,3,533,Regular Customer
13430.0,19,4,648.6899999999999,5,3,3,533,Regular Customer
13431.0,68,9,3289.24,3,4,5,345,Loyal Customer
13432.0,572,2,439.1,1,2,2,122,Regular Customer
13433.0,438,5,656.87,1,3,3,133,At Risk
13434.0,75,5,1666.8600000000001,3,3,4,334,Regular Customer
13435.0,6,11,4459.83,5,5,5,555,VIP Customer
13436.0,2,1,196.89,5,1,1,511,Recent Customer
13437.0,15,7,3408.06,5,4,5,545,VIP Customer
13438.0,548,1,46.5,1,1,1,111,Regular Customer
13439.0,256,3,986.61,2,3,3,233,At Risk
13440.0,424,10,1213.95,1,4,4,144,At Risk
13441.0,92,2,720.9,3,2,3,323,Regular Customer
13442.0,668,3,419.87,1,3,2,132,At Risk
13443.0,449,7,1247.71,1,4,4,144,At Risk
13444.0,375,2,631.6800000000001,2,2,3,223,Regular Customer
13445.0,627,1,241.89999999999998,1,1,1,111,Regular Customer
13446.0,421,18,3608.86,1,5,5,155,At Risk
13447.0,24,4,1104.23,4,3,3,433,Regular Customer
13448.0,17,19,8447.75,5,5,5,555,VIP Customer
13449.0,24,1,291.88,4,1,2,412,Recent Customer
13450.0,27,14,4117.54,4,5,5,455,VIP Customer
13451.0,27,13,7119.97,4,5,5,455,VIP Customer
13452.0,260,3,729.8,2,3,3,233,At Risk
13453.0,166,5,758.99,3,3,3,333,Regular Customer
13454.0,642,1,219.87,1,1,1,111,Regular Customer
13455.0,25,11,2773.82,4,5,4,454,VIP Customer
13456.0,18,7,1737.8200000000002,5,4,4,544,VIP Customer
13457.0,689,4,143.27,1,3,1,131,At Risk
13458.0,8,24,11850.62,5,5,5,555,VIP Customer
13459.0,625,2,1160.4099999999999,1,2,3,123,Regular Customer
13460.0,30,2,183.44,4,2,1,421,Recent Customer
13461.0,39,8,4138.5,4,4,5,445,VIP Customer
13462.0,184,6,1145.6,3,4,3,343,Loyal Customer
13463.0,421,1,-158.65,1,1,1,111,Regular Customer
13464.0,59,7,3083.89,4,4,5,445,VIP Customer
13465.0,447,2,931.12,1,2,3,123,Regular Customer
13466.0,101,7,952.25,3,4,3,343,Loyal Customer
13467.0,11,2,1083.71,5,2,3,523,Recent Customer
13468.0,2,87,13091.61,5,5,5,555,VIP Customer
13469.0,654,1,82.4,1,1,1,111,Regular Customer
13470.0,100,2,165.0,3,2,1,321,Regular Customer
13471.0,2,4,2531.58,5,3,4,534,Regular Customer
13472.0,464,2,592.24,1,2,3,123,Regular Customer
13473.0,61,10,2410.98,3,4,4,344,Loyal Customer
13474.0,237,3,663.79,2,3,3,233,At Risk
13475.0,192,4,1431.78,2,3,4,234,At Risk
13476.0,179,7,1915.77,3,4,4,344,Loyal Customer
13477.0,38,13,2821.12,4,5,4,454,VIP Customer
13478.0,470,7,2068.03,1,4,4,144,At Risk
13479.0,199,7,808.5,2,4,3,243,At Risk
13480.0,417,2,627.82,1,2,3,123,Regular Customer
13481.0,46,14,3798.84,4,5,5,455,VIP Customer
13482.0,233,2,336.09,2,2,2,222,Regular Customer
13483.0,66,1,140.34,3,1,1,311,Regular Customer
13484.0,242,4,767.32,2,3,3,233,At Risk
13485.0,234,15,2957.92,2,5,5,255,At Risk
13486.0,79,3,1122.41,3,3,3,333,Regular Customer
13487.0,58,5,846.87,4,3,3,433,Regular Customer
13488.0,18,29,15513.73,5,5,5,555,VIP Customer
13489.0,106,4,449.52,3,3,2,332,Regular Customer
13490.0,655,1,154.25,1,1,1,111,Regular Customer
13491.0,52,27,4566.56,4,5,5,455,VIP Customer
13492.0,137,3,1269.84,3,3,4,334,Regular Customer
13493.0,276,2,618.63,2,2,3,223,Regular Customer
13494.0,312,1,316.26000000000005,2,1,2,212,Regular Customer
13495.0,8,13,5246.61,5,5,5,555,VIP Customer
13496.0,11,3,617.93,5,3,3,533,Regular Customer
13497.0,283,7,1266.33,2,4,4,244,At Risk
13498.0,731,1,327.38,1,1,2,112,Regular Customer
13499.0,18,7,1146.96,5,4,3,543,Loyal Customer
13500.0,24,5,1436.3,4,3,4,434,Regular Customer
13501.0,243,5,2840.26,2,3,4,234,At Risk
13502.0,17,6,774.6,5,4,3,543,Loyal Customer
13503.0,72,12,1793.54,3,5,4,354,Loyal Customer
13504.0,65,1,295.93,3,1,2,312,Regular Customer
13505.0,68,8,4282.88,3,4,5,345,Loyal Customer
13506.0,313,8,1609.65,2,4,4,244,At Risk
13507.0,4,4,2479.16,5,3,4,534,Regular Customer
13508.0,244,2,287.05,2,2,2,222,Regular Customer
13509.0,9,8,1114.72,5,4,3,543,Loyal Customer
13510.0,2,17,4488.39,5,5,5,555,VIP Customer
13511.0,484,2,244.61,1,2,1,121,Regular Customer
13512.0,261,4,713.39,2,3,3,233,At Risk
13513.0,127,4,796.99,3,3,3,333,Regular Customer
13514.0,74,4,815.9000000000001,3,3,3,333,Regular Customer
13515.0,73,6,1265.82,3,4,4,344,Loyal Customer
13516.0,22,4,1685.26,4,3,4,434,Regular Customer
13517.0,60,5,2109.07,3,3,4,334,Regular Customer
13518.0,86,1,659.4399999999999,3,1,3,313,Regular Customer
13519.0,51,3,331.26,4,3,2,432,Regular Customer
13520.0,59,15,6680.65,4,5,5,455,VIP Customer
13521.0,2,3,1093.65,5,3,3,533,Regular Customer
13522.0,31,1,125.80000000000001,4,1,1,411,Recent Customer
13523.0,34,7,4892.02,4,4,5,445,VIP Customer
13524.0,41,5,680.1800000000001,4,3,3,433,Regular Customer
13525.0,15,2,628.78,5,2,3,523,Recent Customer
13526.0,739,4,942.5999999999999,1,3,3,133,At Risk
13527.0,34,14,4650.04,4,5,5,455,VIP Customer
13528.0,683,1,-40.0,1,1,1,111,Regular Customer
13529.0,79,2,307.76,3,2,2,322,Regular Customer
13530.0,635,1,402.97999999999996,1,1,2,112,Regular Customer
13531.0,206,6,1738.52,2,4,4,244,At Risk
13532.0,34,1,210.31,4,1,1,411,Recent Customer
13533.0,183,3,270.79,3,3,2,332,Regular Customer
13534.0,3,60,7324.5,5,5,5,555,VIP Customer
13535.0,403,1,89.5,2,1,1,211,Regular Customer
13536.0,2,7,3448.29,5,4,5,545,VIP Customer
13537.0,426,2,717.85,1,2,3,123,Regular Customer
13538.0,44,12,3112.73,4,5,5,455,VIP Customer
13539.0,86,9,1531.26,3,4,4,344,Loyal Customer
13540.0,468,3,632.39,1,3,3,133,At Risk
13541.0,424,3,717.9,1,3,3,133,At Risk
13542.0,377,18,3970.77,2,5,5,255,At Risk
13543.0,635,2,1439.6100000000001,1,2,4,124,Regular Customer
13544.0,40,7,820.5,4,4,3,443,Loyal Customer
13545.0,391,3,347.35,2,3,2,232,At Risk
13546.0,13,5,1092.14,5,3,3,533,Regular Customer
13547.0,409,1,175.53,2,1,1,211,Regular Customer
13548.0,97,3,908.99,3,3,3,333,Regular Customer
13549.0,26,9,1003.72,4,4,3,443,Loyal Customer
13550.0,384,1,349.51,2,1,2,212,Regular Customer
13551.0,320,2,244.2,2,2,1,221,Regular Customer
13552.0,67,32,6618.63,3,5,5,355,Loyal Customer
13553.0,675,1,517.8,1,1,2,112,Regular Customer
13554.0,381,10,1556.3899999999999,2,4,4,244,At Risk
13555.0,74,16,8906.34,3,5,5,355,Loyal Customer
13556.0,430,2,200.82,1,2,1,121,Regular Customer
13557.0,29,16,2980.08,4,5,5,455,VIP Customer
13558.0,6,4,605.06,5,3,3,533,Regular Customer
13559.0,513,2,990.0,1,2,3,123,Regular Customer
13560.0,8,1,174.37,5,1,1,511,Recent Customer
13561.0,216,11,1820.72,2,5,4,254,At Risk
13562.0,82,8,4838.18,3,4,5,345,Loyal Customer
13563.0,85,2,777.53,3,2,3,323,Regular Customer
13564.0,145,54,15786.720000000001,3,5,5,355,Loyal Customer
13565.0,20,3,414.8,4,3,2,432,Regular Customer
13566.0,41,5,1708.1200000000001,4,3,4,434,Regular Customer
13567.0,429,5,1078.59,1,3,3,133,At Risk
13568.0,174,1,192.85,3,1,1,311,Regular Customer
13569.0,18,4,893.78,5,3,3,533,Regular Customer
13570.0,244,1,239.49,2,1,1,211,Regular Customer
13571.0,13,26,4546.54,5,5,5,555,VIP Customer
13572.0,206,1,1384.25,2,1,4,214,Regular Customer
13573.0,51,6,916.47,4,4,3,443,Loyal Customer
13574.0,412,1,421.25,2,1,2,212,Regular Customer
13575.0,24,5,732.0699999999999,4,3,3,433,Regular Customer
13576.0,11,32,11516.15,5,5,5,555,VIP Customer
13577.0,26,14,3346.62,4,5,5,455,VIP Customer
13578.0,410,1,147.66,2,1,1,211,Regular Customer
13579.0,15,6,1535.84,5,4,4,544,VIP Customer
13580.0,407,1,107.75,2,1,1,211,Regular Customer
13581.0,310,2,280.53000000000003,2,2,2,222,Regular Customer
13582.0,390,2,241.68,2,2,1,221,Regular Customer
13583.0,156,2,1445.031,3,2,4,324,Regular Customer
13584.0,307,5,347.15,2,3,2,232,At Risk
13585.0,531,4,674.46,1,3,3,133,At Risk
13586.0,542,1,131.53,1,1,1,111,Regular Customer
13587.0,32,6,1308.1,4,4,4,444,VIP Customer
13588.0,16,13,2445.12,5,5,4,554,VIP Customer
13589.0,15,6,1120.74,5,4,3,543,Loyal Customer
13590.0,12,21,6298.29,5,5,5,555,VIP Customer
13591.0,65,8,2081.19,3,4,4,344,Loyal Customer
13592.0,36,4,247.95999999999998,4,3,1,431,Regular Customer
13593.0,109,16,5475.21,3,5,5,355,Loyal Customer
13594.0,53,3,508.42,4,3,2,432,Regular Customer
13595.0,517,3,818.22,1,3,3,133,At Risk
13596.0,6,2,697.04,5,2,3,523,Recent Customer
13597.0,389,3,372.21,2,3,2,232,At Risk
13598.0,48,6,776.84,4,4,3,443,Loyal Customer
13599.0,2,52,9790.34,5,5,5,555,VIP Customer
13600.0,313,2,518.42,2,2,2,222,Regular Customer
13601.0,46,4,1185.14,4,3,3,433,Regular Customer
13602.0,65,4,1025.17,3,3,3,333,Regular Customer
13603.0,27,1,164.34,4,1,1,411,Recent Customer
13604.0,653,2,713.39,1,2,3,123,Regular Customer
13605.0,388,2,522.67,2,2,2,222,Regular Customer
13606.0,30,3,280.53999999999996,4,3,2,432,Regular Customer
13607.0,41,3,1060.6100000000001,4,3,3,433,Regular Customer
13608.0,541,1,236.2,1,1,1,111,Regular Customer
13609.0,594,1,167.35,1,1,1,111,Regular Customer
13610.0,13,17,2144.13,5,5,4,554,VIP Customer
13611.0,90,14,3281.03,3,5,5,355,Loyal Customer
13612.0,519,2,777.79,1,2,3,123,Regular Customer
13613.0,453,5,1039.8500000000001,1,3,3,133,At Risk
13614.0,25,6,2359.19,4,4,4,444,VIP Customer
13615.0,313,12,6212.2300000000005,2,5,5,255,At Risk
13616.0,569,2,288.1,1,2,2,122,Regular Customer
13617.0,41,9,1263.8,4,4,4,444,VIP Customer
13618.0,174,1,177.34,3,1,1,311,Regular Customer
13619.0,545,2,231.69,1,2,1,121,Regular Customer
13620.0,529,1,112.34,1,1,1,111,Regular Customer
13621.0,117,1,213.85,3,1,1,311,Regular Customer
13622.0,689,2,651.45,1,2,3,123,Regular Customer
13623.0,31,15,2446.36,4,5,4,454,VIP Customer
13624.0,382,2,427.18,2,2,2,222,Regular Customer
13625.0,597,1,301.26,1,1,2,112,Regular Customer
13626.0,253,3,689.49,2,3,3,233,At Risk
13627.0,60,10,2217.55,3,4,4,344,Loyal Customer
13628.0,677,1,310.14,1,1,2,112,Regular Customer
13629.0,24,19,13370.86,4,5,5,455,VIP Customer
13630.0,6,11,1995.68,5,5,4,554,VIP Customer
13631.0,100,12,3021.77,3,5,5,355,Loyal Customer
13632.0,25,10,3634.7000000000003,4,4,5,445,VIP Customer
13633.0,604,1,-306.66,1,1,1,111,Regular Customer
13634.0,34,17,4519.55,4,5,5,455,VIP Customer
13635.0,68,6,2948.22,3,4,5,345,Loyal Customer
13636.0,37,6,941.62,4,4,3,443,Loyal Customer
13637.0,53,3,810.5,4,3,3,433,Regular Customer
13638.0,16,1,122.64,5,1,1,511,Recent Customer
13639.0,75,2,1346.27,3,2,4,324,Regular Customer
13640.0,612,1,405.0,1,1,2,112,Regular Customer
13641.0,641,7,921.82,1,4,3,143,At Risk
13642.0,216,5,501.97,2,3,2,232,At Risk
13643.0,32,15,2112.17,4,5,4,454,VIP Customer
13644.0,9,5,2597.52,5,3,4,534,Regular Customer
13645.0,121,1,252.1,3,1,1,311,Regular Customer
13646.0,400,3,323.3,2,3,2,232,At Risk
13647.0,10,9,3063.78,5,4,5,545,VIP Customer
13648.0,401,11,1679.01,2,5,4,254,At Risk
13649.0,257,6,1678.88,2,4,4,244,At Risk
13650.0,17,16,3098.5,5,5,5,555,VIP Customer
13651.0,36,4,208.95,4,3,1,431,Regular Customer
13652.0,46,5,2570.85,4,3,4,434,Regular Customer
13653.0,488,1,152.2,1,1,1,111,Regular Customer
13654.0,44,11,6308.0,4,5,5,455,VIP Customer
13655.0,115,8,2259.3,3,4,4,344,Loyal Customer
13656.0,165,7,1053.35,3,4,3,343,Loyal Customer
13657.0,11,2,382.14,5,2,2,522,Recent Customer
13658.0,10,13,5772.07,5,5,5,555,VIP Customer
13659.0,198,17,4716.63,2,5,5,255,At Risk
13660.0,396,2,303.69,2,2,2,222,Regular Customer
13661.0,604,1,325.24,1,1,2,112,Regular Customer
13662.0,86,17,2183.13,3,5,4,354,Loyal Customer
13663.0,180,6,2013.6100000000001,3,4,4,344,Loyal Customer
13664.0,683,1,-13.14,1,1,1,111,Regular Customer
13665.0,387,3,1711.6599999999999,2,3,4,234,At Risk
13666.0,61,5,127.89999999999999,3,3,1,331,Regular Customer
13667.0,150,1,305.02,3,1,2,312,Regular Customer
13668.0,3,47,12749.14,5,5,5,555,VIP Customer
13669.0,51,3,413.55,4,3,2,432,Regular Customer
13670.0,76,1,349.7,3,1,2,312,Regular Customer
13671.0,395,1,194.95,2,1,1,211,Regular Customer
13672.0,302,7,162.07000000000002,2,4,1,241,At Risk
13673.0,19,2,396.92,5,2,2,522,Recent Customer
13674.0,430,2,215.88,1,2,1,121,Regular Customer
13675.0,152,2,486.82000000000005,3,2,2,322,Regular Customer
13676.0,540,3,153.15,1,3,1,131,At Risk
13677.0,405,2,556.1899999999999,2,2,2,222,Regular Customer
13678.0,152,1,232.6,3,1,1,311,Regular Customer
13679.0,494,3,281.26,1,3,2,132,At Risk
13680.0,2,13,9915.56,5,5,5,555,VIP Customer
13681.0,18,4,827.83,5,3,3,533,Regular Customer
13682.0,188,1,59.5,3,1,1,311,Regular Customer
13683.0,458,1,258.6,1,1,1,111,Regular Customer
13684.0,286,6,546.52,2,4,2,242,At Risk
13685.0,3,7,3119.44,5,4,5,545,VIP Customer
13686.0,183,3,409.04,3,3,2,332,Regular Customer
13687.0,439,1,11880.84,1,1,5,115,Regular Customer
13688.0,636,1,375.5,1,1,2,112,Regular Customer
13689.0,64,2,1259.5,3,2,4,324,Regular Customer
13690.0,60,1,172.25,3,1,1,311,Regular Customer
13691.0,397,1,212.78,2,1,1,211,Regular Customer
13692.0,25,8,3016.4500000000003,4,4,5,445,VIP Customer
13693.0,326,13,1948.32,2,5,4,254,At Risk
13694.0,4,164,190825.52,5,5,5,555,VIP Customer
13695.0,32,16,2770.73,4,5,4,454,VIP Customer
13696.0,422,4,2008.7,1,3,4,134,At Risk
13697.0,39,1,151.29999999999998,4,1,1,411,Recent Customer
13698.0,597,2,465.53000000000003,1,2,2,122,Regular Customer
13699.0,156,3,711.4,3,3,3,333,Regular Customer
13700.0,27,14,2586.21,4,5,4,454,VIP Customer
13701.0,438,2,159.55,1,2,1,121,Regular Customer
13702.0,446,1,135.18,1,1,1,111,Regular Customer
13703.0,319,3,99.5,2,3,1,231,At Risk
13704.0,6,10,2295.31,5,4,4,544,VIP Customer
13705.0,8,7,2035.33,5,4,4,544,VIP Customer
13706.0,303,2,631.17,2,2,3,223,Regular Customer
13707.0,268,5,3365.86,2,3,5,235,At Risk
13708.0,272,1,296.88,2,1,2,212,Regular Customer
13709.0,4,22,7512.81,5,5,5,555,VIP Customer
13710.0,32,3,509.52,4,3,2,432,Regular Customer
13711.0,219,15,1632.6100000000001,2,5,4,254,At Risk
13712.0,247,2,766.42,2,2,3,223,Regular Customer
13713.0,409,3,743.26,2,3,3,233,At Risk
13714.0,466,1,161.35,1,1,1,111,Regular Customer
13715.0,282,21,8438.34,2,5,5,255,At Risk
13716.0,270,1,138.28,2,1,1,211,Regular Customer
13717.0,33,11,1748.05,4,5,4,454,VIP Customer
13718.0,247,2,306.55,2,2,2,222,Regular Customer
13719.0,16,11,2815.25,5,5,4,554,VIP Customer
13720.0,117,4,799.9,3,3,3,333,Regular Customer
13721.0,37,2,741.54,4,2,3,423,Recent Customer
13722.0,121,11,5629.16,3,5,5,355,Loyal Customer
13723.0,218,6,1209.2,2,4,4,244,At Risk
13724.0,638,1,213.01,1,1,1,111,Regular Customer
13725.0,50,11,1809.81,4,5,4,454,VIP Customer
13726.0,39,2,1079.6599999999999,4,2,3,423,Recent Customer
13727.0,29,9,1067.3,4,4,3,443,Loyal Customer
13728.0,37,16,2855.17,4,5,4,454,VIP Customer
13729.0,436,5,676.4300000000001,1,3,3,133,At Risk
13730.0,136,2,752.6,3,2,3,323,Regular Customer
13731.0,220,2,610.59,2,2,3,223,Regular Customer
13732.0,29,1,491.86,4,1,2,412,Recent Customer
13733.0,411,3,484.53000000000003,2,3,2,232,At Risk
13734.0,509,6,3451.2900000000004,1,4,5,145,At Risk
13735.0,25,22,9472.81,4,5,5,455,VIP Customer
13736.0,6,12,2715.01,5,5,4,554,VIP Customer
13737.0,201,1,339.59999999999997,2,1,2,212,Regular Customer
13738.0,397,1,440.93,2,1,2,212,Regular Customer
13739.0,19,2,292.2,5,2,2,522,Recent Customer
13740.0,241,5,1597.77,2,3,4,234,At Risk
13741.0,72,4,666.33,3,3,3,333,Regular Customer
13742.0,17,14,3102.42,5,5,5,555,VIP Customer
13743.0,3,8,1340.1499999999999,5,4,4,544,VIP Customer
13744.0,96,2,1156.36,3,2,3,323,Regular Customer
13745.0,152,4,761.27,3,3,3,333,Regular Customer
13746.0,414,1,176.69,2,1,1,211,Regular Customer
13747.0,374,2,249.39999999999998,2,2,1,221,Regular Customer
13748.0,96,9,2268.35,3,4,4,344,Loyal Customer
13749.0,702,1,-10.25,1,1,1,111,Regular Customer
13750.0,54,13,3563.6,4,5,5,455,VIP Customer
13751.0,289,1,296.25,2,1,2,212,Regular Customer
13752.0,125,7,1590.73,3,4,4,344,Loyal Customer
13753.0,288,4,2094.57,2,3,4,234,At Risk
13754.0,152,3,447.05,3,3,2,332,Regular Customer
13755.0,4,10,2154.68,5,4,4,544,VIP Customer
13756.0,3,25,9147.2,5,5,5,555,VIP Customer
13757.0,675,1,195.55,1,1,1,111,Regular Customer
13758.0,12,19,9263.14,5,5,5,555,VIP Customer
13759.0,34,2,659.4100000000001,4,2,3,423,Recent Customer
13760.0,55,6,1358.6399999999999,4,4,4,444,VIP Customer
13761.0,51,6,1952.17,4,4,4,444,VIP Customer
13762.0,205,6,2165.76,2,4,4,244,At Risk
13763.0,64,6,5181.99,3,4,5,345,Loyal Customer
13764.0,71,6,2953.26,3,4,5,345,Loyal Customer
13765.0,654,1,352.821,1,1,2,112,Regular Customer
13766.0,496,1,190.35,1,1,1,111,Regular Customer
13767.0,3,96,35115.68,5,5,5,555,VIP Customer
13768.0,564,8,758.07,1,4,3,143,At Risk
13769.0,3,29,5766.63,5,5,5,555,VIP Customer
13770.0,423,4,785.37,1,3,3,133,At Risk
13771.0,65,10,5726.07,3,4,5,345,Loyal Customer
13772.0,34,9,3094.72,4,4,5,445,VIP Customer
13773.0,397,2,301.54,2,2,2,222,Regular Customer
13774.0,82,1,345.0,3,1,2,312,Regular Customer
13775.0,591,1,1049.66,1,1,3,113,Regular Customer
13776.0,429,8,-340.17,1,4,1,141,At Risk
13777.0,1,73,56016.57,5,5,5,555,VIP Customer
13778.0,104,5,1116.54,3,3,3,333,Regular Customer
13779.0,516,1,161.13,1,1,1,111,Regular Customer
13780.0,8,3,735.82,5,3,3,533,Regular Customer
13781.0,251,4,770.88,2,3,3,233,At Risk
13782.0,13,14,1785.77,5,5,4,554,VIP Customer
13783.0,488,4,1542.09,1,3,4,134,At Risk
13784.0,10,15,2897.18,5,5,5,555,VIP Customer
13785.0,429,4,542.49,1,3,2,132,At Risk
13786.0,368,8,2736.41,2,4,4,244,At Risk
13787.0,76,9,1173.7,3,4,3,343,Loyal Customer
13788.0,506,1,3.75,1,1,1,111,Regular Customer
13789.0,389,1,239.45999999999998,2,1,1,211,Regular Customer
13790.0,5,1,348.8,5,1,2,512,Recent Customer
13791.0,44,3,1047.68,4,3,3,433,Regular Customer
13792.0,67,3,383.95,3,3,2,332,Regular Customer
13793.0,647,1,96.0,1,1,1,111,Regular Customer
13794.0,547,1,126.03,1,1,1,111,Regular Customer
13795.0,389,4,836.3,2,3,3,233,At Risk
13796.0,500,1,289.7,1,1,2,112,Regular Customer
13797.0,437,4,1168.45,1,3,3,133,At Risk
13798.0,2,125,73573.47,5,5,5,555,VIP Customer
13799.0,117,13,2039.82,3,5,4,354,Loyal Customer
13800.0,310,3,1679.56,2,3,4,234,At Risk
13801.0,67,1,324.8,3,1,2,312,Regular Customer
13802.0,139,24,25491.56,3,5,5,355,Loyal Customer
13803.0,256,4,1319.1100000000001,2,3,4,234,At Risk
13804.0,31,9,3208.52,4,4,5,445,VIP Customer
13805.0,53,2,924.6,4,2,3,423,Recent Customer
13806.0,64,1,256.38,3,1,1,311,Regular Customer
13807.0,368,4,509.9,2,3,2,232,At Risk
13808.0,6,5,1747.66,5,3,4,534,Regular Customer
13809.0,306,3,679.7,2,3,3,233,At Risk
13810.0,29,4,899.51,4,3,3,433,Regular Customer
13811.0,184,4,591.75,3,3,3,333,Regular Customer
13812.0,43,3,539.0,4,3,2,432,Regular Customer
13813.0,40,12,2686.42,4,5,4,454,VIP Customer
13814.0,57,5,2239.07,4,3,4,434,Regular Customer
13815.0,23,10,7285.79,4,4,5,445,VIP Customer
